close,volume,high,open,low,timestamp,date
1.7746670246124268,19245000,1.7999999523162842,1.7893329858779907,1.726667046546936,1294065000,2011-01-03 14:30:00
1.777999997138977,17811000,1.7966669797897339,1.7773330211639404,1.7346669435501099,1294151400,2011-01-04 14:30:00
1.7886669635772705,21700500,1.7933330535888672,1.7653330564498901,1.746000051498413,1294237800,2011-01-05 14:30:00
1.858667016029358,30918000,1.8666670322418213,1.7886669635772705,1.7873330116271973,1294324200,2011-01-06 14:30:00
1.8826669454574585,33718500,1.9053330421447754,1.8666670322418213,1.8600000143051147,1294410600,2011-01-07 14:30:00
1.8966670036315918,20140500,1.9119999408721924,1.878000020980835,1.8700000047683716,1294669800,2011-01-10 14:30:00
1.797333002090454,25653000,1.9140000343322754,1.906000018119812,1.7946670055389404,1294756200,2011-01-11 14:30:00
1.797333002090454,14466000,1.8266669511795044,1.8006670475006104,1.7680000066757202,1294842600,2011-01-12 14:30:00
1.7480000257492065,10854000,1.7979999780654907,1.797333002090454,1.74399995803833,1294929000,2011-01-13 14:30:00
1.7166670560836792,17880000,1.7719999551773071,1.7433329820632935,1.707332968711853,1295015400,2011-01-14 14:30:00
1.7093329429626465,24325500,1.7093329429626465,1.698667049407959,1.649999976158142,1295361000,2011-01-18 14:30:00
1.6019999980926514,35572500,1.6979999542236328,1.6846669912338257,1.5833330154418945,1295447400,2011-01-19 14:30:00
1.5080000162124634,34198500,1.6299999952316284,1.6019999980926514,1.4913330078125,1295533800,2011-01-20 14:30:00
1.5360000133514404,18255000,1.5726670026779175,1.5413329601287842,1.5140000581741333,1295620200,2011-01-21 14:30:00
1.6326669454574585,24676500,1.6540000438690186,1.5686670541763306,1.5486669540405273,1295879400,2011-01-24 14:30:00
1.6453330516815186,19072500,1.6593329906463623,1.6433329582214355,1.6013330221176147,1295965800,2011-01-25 14:30:00
1.649999976158142,16198500,1.658666968345642,1.647333025932312,1.6066670417785645,1296052200,2011-01-26 14:30:00
1.6613329648971558,13435500,1.6720000505447388,1.6493330001831055,1.6353329420089722,1296138600,2011-01-27 14:30:00
1.6006669998168945,15726000,1.658666968345642,1.658666968345642,1.5833330154418945,1296225000,2011-01-28 14:30:00
1.6066670417785645,12454500,1.6080000400543213,1.6033329963684082,1.5666669607162476,1296484200,2011-01-31 14:30:00
1.593999981880188,10617000,1.6486669778823853,1.6206669807434082,1.5693329572677612,1296570600,2011-02-01 14:30:00
1.5959999561309814,8542500,1.6119999885559082,1.6106669902801514,1.5779999494552612,1296657000,2011-02-02 14:30:00
1.5753329992294312,7680000,1.5933330059051514,1.5880000591278076,1.5433330535888672,1296743400,2011-02-03 14:30:00
1.5640000104904175,8160000,1.5779999494552612,1.5626670122146606,1.5479999780654907,1296829800,2011-02-04 14:30:00
1.5379999876022339,13426500,1.5506670475006104,1.5506670475006104,1.525333046913147,1297089000,2011-02-07 14:30:00
1.6326669454574585,52573500,1.6833330392837524,1.585332989692688,1.5333329439163208,1297175400,2011-02-08 14:30:00
1.547333002090454,39534000,1.6119999885559082,1.608667016029358,1.519333004951477,1297261800,2011-02-09 14:30:00
1.5479999780654907,12541500,1.5759999752044678,1.5506670475006104,1.5206669569015503,1297348200,2011-02-10 14:30:00
1.5499999523162842,9517500,1.5833330154418945,1.5499999523162842,1.5293329954147339,1297434600,2011-02-11 14:30:00
1.5386669635772705,19246500,1.6093330383300781,1.5759999752044678,1.536666989326477,1297693800,2011-02-14 14:30:00
1.5226670503616333,14305500,1.5446670055389404,1.534000039100647,1.503999948501587,1297780200,2011-02-15 14:30:00
1.6486669778823853,61726500,1.664667010307312,1.5399999618530273,1.5379999876022339,1297866600,2011-02-16 14:30:00
1.5733330249786377,39276000,1.6993329524993896,1.6419999599456787,1.5700000524520874,1297953000,2011-02-17 14:30:00
1.5453330278396606,35560500,1.565999984741211,1.5553330183029175,1.5306669473648071,1298039400,2011-02-18 14:30:00
1.4579999446868896,30969000,1.5333329439163208,1.525333046913147,1.4520000219345093,1298385000,2011-02-22 14:30:00
1.4553329944610596,24084000,1.5,1.4786670207977295,1.4073330163955688,1298471400,2011-02-23 14:30:00
1.5019999742507935,15829500,1.5053329467773438,1.4520000219345093,1.4333330392837524,1298557800,2011-02-24 14:30:00
1.5740000009536743,20194500,1.590000033378601,1.5206669569015503,1.512666940689087,1298644200,2011-02-25 14:30:00
1.5926669836044312,15768000,1.6066670417785645,1.5826669931411743,1.5666669607162476,1298903400,2011-02-28 14:30:00
1.5959999561309814,16596000,1.6213330030441284,1.6033329963684082,1.5800000429153442,1298989800,2011-03-01 14:30:00
1.6013330221176147,9949500,1.6186670064926147,1.5880000591278076,1.5820000171661377,1299076200,2011-03-02 14:30:00
1.6239999532699585,9603000,1.6526670455932617,1.6319999694824219,1.6039999723434448,1299162600,2011-03-03 14:30:00
1.6633330583572388,23701500,1.6660000085830688,1.6319999694824219,1.585332989692688,1299249000,2011-03-04 14:30:00
1.6626670360565186,30504000,1.6933330297470093,1.6619999408721924,1.6466670036315918,1299508200,2011-03-07 14:30:00
1.6440000534057617,20998500,1.6640000343322754,1.6399999856948853,1.600000023841858,1299594600,2011-03-08 14:30:00
1.6480000019073486,13872000,1.6660000085830688,1.6440000534057617,1.6180000305175781,1299681000,2011-03-09 14:30:00
1.6006669998168945,15255000,1.6326669454574585,1.6293330192565918,1.5820000171661377,1299767400,2011-03-10 14:30:00
1.6046669483184814,13962000,1.6166670322418213,1.590000033378601,1.5686670541763306,1299853800,2011-03-11 14:30:00
1.5499999523162842,17490000,1.600000023841858,1.5880000591278076,1.5466669797897339,1300109400,2011-03-14 13:30:00
1.5299999713897705,19782000,1.5306669473648071,1.4800000190734863,1.4533330202102661,1300195800,2011-03-15 13:30:00
1.5213329792022705,17545500,1.5499999523162842,1.5240000486373901,1.512666940689087,1300282200,2011-03-16 13:30:00
1.5206669569015503,13839000,1.562000036239624,1.5493329763412476,1.5093330144882202,1300368600,2011-03-17 13:30:00
1.5306669473648071,10318500,1.5460000038146973,1.5460000038146973,1.5006669759750366,1300455000,2011-03-18 13:30:00
1.5153330564498901,6175500,1.536666989326477,1.536666989326477,1.50266695022583,1300714200,2011-03-21 13:30:00
1.4793330430984497,8743500,1.5240000486373901,1.5153330564498901,1.4666670560836792,1300800600,2011-03-22 13:30:00
1.480666995048523,6342000,1.4846669435501099,1.4739999771118164,1.4513330459594727,1300887000,2011-03-23 13:30:00
1.4886670112609863,6933000,1.4919999837875366,1.4759999513626099,1.4653329849243164,1300973400,2011-03-24 13:30:00
1.5166670083999634,8520000,1.5333329439163208,1.495332956314087,1.4933329820632935,1301059800,2011-03-25 13:30:00
1.5499999523162842,15871500,1.5693329572677612,1.5133329629898071,1.5033329725265503,1301319000,2011-03-28 13:30:00
1.5946669578552246,11331000,1.600000023841858,1.553333044052124,1.547333002090454,1301405400,2011-03-29 13:30:00
1.5806670188903809,18349500,1.6326669454574585,1.6073329448699951,1.534000039100647,1301491800,2011-03-30 13:30:00
1.850000023841858,172767000,1.9140000343322754,1.7699999809265137,1.7666670083999634,1301578200,2011-03-31 13:30:00
1.7773330211639404,42972000,1.8786669969558716,1.8300000429153442,1.7713329792022705,1301664600,2011-04-01 13:30:00
1.722000002861023,39139500,1.7999999523162842,1.7886669635772705,1.6820000410079956,1301923800,2011-04-04 13:30:00
1.7799999713897705,47713500,1.7999999523162842,1.726667046546936,1.7126669883728027,1302010200,2011-04-05 13:30:00
1.7660000324249268,19324500,1.8006670475006104,1.7993329763412476,1.7200000286102295,1302096600,2011-04-06 13:30:00
1.815999984741211,42154500,1.8626669645309448,1.7899999618530273,1.7633329629898071,1302183000,2011-04-07 13:30:00
1.7660000324249268,29196000,1.840000033378601,1.8386670351028442,1.7573330402374268,1302269400,2011-04-08 13:30:00
1.6846669912338257,20541000,1.7686669826507568,1.76466703414917,1.6679999828338623,1302528600,2011-04-11 13:30:00
1.6433329582214355,20361000,1.6806670427322388,1.6720000505447388,1.6200000047683716,1302615000,2011-04-12 13:30:00
1.6619999408721924,18172500,1.7126669883728027,1.675333023071289,1.6540000438690186,1302701400,2011-04-13 13:30:00
1.6759999990463257,14751000,1.685333013534546,1.6579999923706055,1.613332986831665,1302787800,2011-04-14 13:30:00
1.7053329944610596,14152500,1.745332956314087,1.7100000381469727,1.694000005722046,1302874200,2011-04-15 13:30:00
1.668666958808899,15508500,1.7079999446868896,1.675333023071289,1.6239999532699585,1303133400,2011-04-18 13:30:00
1.6773329973220825,8230500,1.684000015258789,1.684000015258789,1.6433329582214355,1303219800,2011-04-19 13:30:00
1.7166670560836792,12558000,1.7393330335617065,1.713333010673523,1.6866669654846191,1303306200,2011-04-20 13:30:00
1.7826670408248901,20791500,1.7986669540405273,1.7233330011367798,1.7059999704360962,1303392600,2011-04-21 13:30:00
1.7593330144882202,12013500,1.781999945640564,1.7799999713897705,1.7313330173492432,1303738200,2011-04-25 13:30:00
1.7953330278396606,21000000,1.8166669607162476,1.7773330211639404,1.753999948501587,1303824600,2011-04-26 13:30:00
1.8053330183029175,14953500,1.8240000009536743,1.7953330278396606,1.775333046913147,1303911000,2011-04-27 13:30:00
1.843999981880188,24000000,1.8459999561309814,1.8046669960021973,1.7813329696655273,1303997400,2011-04-28 13:30:00
1.840000033378601,10890000,1.8580000400543213,1.8459999561309814,1.8279999494552612,1304083800,2011-04-29 13:30:00
1.8300000429153442,11769000,1.8533329963684082,1.840000033378601,1.8040000200271606,1304343000,2011-05-02 13:30:00
1.7913329601287842,13708500,1.8259999752044678,1.8253329992294312,1.7666670083999634,1304429400,2011-05-03 13:30:00
1.7793329954147339,15667500,1.7999999523162842,1.7853330373764038,1.7166670560836792,1304515800,2011-05-04 13:30:00
1.762666940689087,18277500,1.829332947731018,1.8133330345153809,1.7446670532226562,1304602200,2011-05-05 13:30:00
1.8079999685287476,14725500,1.8466670513153076,1.7933330535888672,1.7746670246124268,1304688600,2011-05-06 13:30:00
1.8606669902801514,13746000,1.8666670322418213,1.7999999523162842,1.7899999618530273,1304947800,2011-05-09 13:30:00
1.8886669874191284,23029500,1.9299999475479126,1.8826669454574585,1.8606669902801514,1305034200,2011-05-10 13:30:00
1.8046669960021973,14437500,1.886667013168335,1.8799999952316284,1.7946670055389404,1305120600,2011-05-11 13:30:00
1.8446669578552246,9420000,1.8493330478668213,1.8046669960021973,1.7766669988632202,1305207000,2011-05-12 13:30:00
1.8366669416427612,9922500,1.8793330192565918,1.8666670322418213,1.8200000524520874,1305293400,2011-05-13 13:30:00
1.773332953453064,11335500,1.8660000562667847,1.8660000562667847,1.7699999809265137,1305552600,2011-05-16 13:30:00
